"exercicio","Esfera_cod","Esfera_desc","Orgao_cod","Orgao_desc","UO_cod","UO_desc","Funcao_cod","Funcao_desc","Subfuncao_cod","Subfuncao_desc","Programa_cod","Programa_desc","Acao_cod","Acao_desc","Subtitulo_cod","Subtitulo_desc","PlanoOrcamentario_cod","PlanoOrcamentario_desc","Fonte_cod","Fonte_desc","GND_cod","GND_desc","ModalidadeAplicacao_cod","ModalidadeAplicacao_desc","IdUso_cod","IdUso_desc","ResultadoPrimario_cod","ResultadoPrimario_desc","ploa","loa"
"2026","10","Orçamento Fiscal","34000","Ministério Público da União","34104","Ministério Público do Trabalho","03","Essencial à Justiça","331","Proteção e Benefícios ao Trabalhador","0031","Programa de Gestão e Manutenção do Ministério Público","212B","Benefícios Obrigatórios aos Servidores Civis, Empregados, Militares e seus Dependentes","0001","Nacional","0005","Auxílio-Alimentação de Civis Ativos","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","1","Primária obrigatória, considerada no cálculo do RP",99323386,99323386
"2026","10","Orçamento Fiscal","46000","Ministério da Gestão e da Inovação em Serviços Públicos","46203","Instituto Nacional de Tecnologia da Informação - ITI","04","Administração","125","Normatização e Fiscalização","2301","Transformação do Estado para a Cidadania e o Desenvolvimento","217Z","Gestão dos Sistemas da Carteira de Identidade Nacional - CIN, da Certificação Digital da infraestrutura de Chaves Públicas e da Assinatura Gov.BR","0001","Nacional","0004","Gestão de Infraestrutura de chaves públicas","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",4214079,3930280
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26268","Fundação Universidade Federal de Rondônia","12","Educação","364","Ensino Superior","5113","Educação Superior: Qualidade, Democracia, Equidade e Sustentabilidade","20RK","Funcionamento de Instituições Federais de Ensino Superior","0011","No Estado de Rondônia","0010","Conservação de ativos da União","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","2","Primária discricionária, considerada no cálculo do RP",3700000,3428930
"2026","10","Orçamento Fiscal","30000","Ministério da Justiça e Segurança Pública","30108","Departamento de Polícia Federal","06","Segurança Pública","181","Policiamento","5116","Segurança Pública com Cidadania","2726","Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União","0025","No Estado da Paraíba","0000","Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União - Despesas Diversas","1000","Recursos Livres da União","4","Investimentos","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,2e+05
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26456","Universidade Federal do Agreste de Pernambuco","12","Educação","364","Ensino Superior","5113","Educação Superior: Qualidade, Democracia, Equidade e Sustentabilidade","20RK","Funcionamento de Instituições Federais de Ensino Superior","0026","No Estado de Pernambuco","0010","Conservação de ativos da União","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","2","Primária discricionária, considerada no cálculo do RP",720000,667251
"2026","10","Orçamento Fiscal","54000","Ministério do Turismo","54101","Ministério do Turismo - Administração Direta","23","Comércio e Serviços","695","Turismo","2323","Turismo, esse é o destino","20Y3","Promoção e Marketing do Turismo no Mercado Nacional","0029","No Estado da Bahia","0000","Promoção e Marketing do Turismo no Mercado Nacional - Despesas Diversas","1000","Recursos Livres da União","3","Outras Despesas Correntes","30","Transferências a Estados e ao Distrito Federal","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,83450000
"2026","10","Orçamento Fiscal","52000","Ministério da Defesa","52121","Comando do Exército","05","Defesa Nacional","571","Desenvolvimento Científico","6112","Defesa Nacional","20XJ","Desenvolvimento Tecnológico do Exército","0001","Nacional","0000","Desenvolvimento Tecnológico do Exército - Despesas Diversas","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",822432,809717
"2026","10","Orçamento Fiscal","40000","Ministério do Trabalho e Emprego","40101","Ministério do Trabalho e Emprego - Administração Direta","11","Trabalho","334","Fomento ao Trabalho","4006","Economia Popular e Solidária Sustentáveis","215F","Fomento e Fortalecimento da Economia Solidária, Associativismo e Cooperativismo","0031","No Estado de Minas Gerais","0000","Fomento e Fortalecimento da Economia Solidária, Associativismo e Cooperativismo","1000","Recursos Livres da União","3","Outras Despesas Correntes","50","Transferências a Instituições Privadas sem Fins Lucrativos","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1070000
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26292","Fundação Joaquim Nabuco","12","Educação","122","Administração Geral","0032","Programa de Gestão e Manutenção do Poder Executivo","216H","Ajuda de Custo para Moradia ou Auxílio-Moradia a Agentes Públicos","0026","No Estado de Pernambuco","0000","Ajuda de Custo para Moradia ou Auxílio-Moradia a Agentes Públicos","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","2","Primária discricionária, considerada no cálculo do RP",21600,21600
"2026","10","Orçamento Fiscal","46000","Ministério da Gestão e da Inovação em Serviços Públicos","46101","Ministério da Gestão e da Inovação em Serviços Públicos- Administração Direta","04","Administração","122","Administração Geral","0032","Programa de Gestão e Manutenção do Poder Executivo","20TP","Ativos Civis da União","0001","Nacional","0000","Ativos Civis da União","1000","Recursos Livres da União","1","Pessoal e Encargos Sociais","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","1","Primária obrigatória, considerada no cálculo do RP",1560373352,1560373352
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","302","Assistência Hospitalar e Ambulatorial","5118","Atenção Especializada à Saúde","8585","Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade","0031","No Estado de Minas Gerais","0000","Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade - Despesas Diversas","1002","Atividades-fim da Seguridade Social","3","Outras Despesas Correntes","41","Transferências a Municípios - Fundo a Fundo","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","1","Primária obrigatória, considerada no cálculo do RP",4228560000,4228560000
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26436","Instituto Federal Sul-rio-grandense","12","Educação","122","Administração Geral","0032","Programa de Gestão e Manutenção do Poder Executivo","216H","Ajuda de Custo para Moradia ou Auxílio-Moradia a Agentes Públicos","0043","No Estado do Rio Grande do Sul","0000","Ajuda de Custo para Moradia ou Auxílio-Moradia a Agentes Públicos","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","2","Primária discricionária, considerada no cálculo do RP",21600,21600
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26247","Universidade Federal de Santa Maria","12","Educação","364","Ensino Superior","5113","Educação Superior: Qualidade, Democracia, Equidade e Sustentabilidade","8282","Reestruturação e Modernização das Instituições Federais de Ensino Superior","0043","No Estado do Rio Grande do Sul","0001","Apoio aos museus das universidades federais","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","2","Primária discricionária, considerada no cálculo do RP",150000,139010
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","305","Vigilância Epidemiológica","5123","Vigilância em Saúde e Ambiente","00UB","Transferência aos Entes Federativos para o Pagamento dos Vencimentos dos Agentes de Combate às Endemias","0024","No Estado do Rio Grande do Norte","0000","Transferência aos Entes Federativos para o Pagamento dos Vencimentos dos Agentes de Combate às Endemias","1002","Atividades-fim da Seguridade Social","3","Outras Despesas Correntes","41","Transferências a Municípios - Fundo a Fundo","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","1","Primária obrigatória, considerada no cálculo do RP",63230960,63230960
"2026","10","Orçamento Fiscal","51000","Ministério do Esporte","51101","Ministério do Esporte - Administração Direta","27","Desporto e Lazer","812","Desporto Comunitário","5126","Esporte para a Vida","20JP","Desenvolvimento de Atividades e Apoio a Programas, eventos e Projetos de Esporte Amador, Educação, Lazer e Inclusão Social","0025","No Estado da Paraíba","0000","Desenvolvimento de Atividades e Apoio a Programas, eventos e Projetos de Esporte Amador, Educação, Lazer e Inclusão Social","1000","Recursos Livres da União","3","Outras Despesas Correntes","99","A DEFINIR","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3800000
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","128","Formação de Recursos Humanos","5121","Gestão, Trabalho, Educação e Transformação Digital na Saúde","20YD","Educação e Trabalho na Saúde","0001","Nacional","0006","Proteção Social, Valorização e Segurança dos Trabalhadores da Saúde","1002","Atividades-fim da Seguridade Social","3","Outras Despesas Correntes","80","Transferências ao Exterior","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","2","Primária discricionária, considerada no cálculo do RP",2e+06,1853475
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","302","Assistência Hospitalar e Ambulatorial","5118","Atenção Especializada à Saúde","2E90","Incremento Temporário ao Custeio dos Serviços de Assistência Hospitalar e Ambulatorial para Cumprimento de Metas","3166","No Município de Uberlândia - MG","0000","Incremento Temporário ao Custeio dos Serviços de Assistência Hospitalar e Ambulatorial para Cumprimento de Metas","1001","Recursos Livres da Seguridade Social","3","Outras Despesas Correntes","41","Transferências a Municípios - Fundo a Fundo","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,4707332
"2026","10","Orçamento Fiscal","39000","Ministério dos Transportes","39905","Fundo Nacional de Segurança e Educação do Trânsito - FUNSET","99","Reserva de Contingência","999","Reserva de Contingência","0999","Reserva de Contingência","0Z00","Reserva de Contingência - Financeira","6497","Reserva de Contingência - Recursos provenientes de receitas próprias e vinculadas, inclusive doações e convênios","0000","Reserva de Contingência - Financeira","1050","Recursos Próprios Livres da UO","9","Reserva de Contingência","99","A DEFINIR","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","0","Financeira",210992566,210992566
"2026","10","Orçamento Fiscal","52000","Ministério da Defesa","52921","Fundo do Exército","05","Defesa Nacional","364","Ensino Superior","6112","Defesa Nacional","21GQ","Funcionamento dos Estabelecimentos de Ensino Superior Militares do Ministério da Defesa","0001","Nacional","0032","Funcionamento do Núcleo de Preparação de Oficiais da Reserva – 34º BIS","1050","Recursos Próprios Livres da UO","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",1000,1000
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","302","Assistência Hospitalar e Ambulatorial","5118","Atenção Especializada à Saúde","2E90","Incremento Temporário ao Custeio dos Serviços de Assistência Hospitalar e Ambulatorial para Cumprimento de Metas","0139","No Município de Monte Negro - RO","0000","Incremento Temporário ao Custeio dos Serviços de Assistência Hospitalar e Ambulatorial para Cumprimento de Metas","1001","Recursos Livres da Seguridade Social","3","Outras Despesas Correntes","41","Transferências a Municípios - Fundo a Fundo","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1500000
"2026","10","Orçamento Fiscal","24000","Ministério da Ciência, Tecnologia e Inovação","24101","Ministério da Ciência, Tecnologia e Inovação - Administração Direta","28","Encargos Especiais","846","Outros Encargos Especiais","0910","Operações Especiais: Gestão da Participação em Organismos e Entidades Nacionais e Internacionais","00PW","Contribuições Regulares a Entidades ou Organismos Nacionais sem Exigência de Programação Específica","0001","Nacional","0008","Contribuição à Sociedade Brasileira de Computação – (SBC)","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",0,0
"2026","10","Orçamento Fiscal","14000","Justiça Eleitoral","14106","Tribunal Regional Eleitoral do Ceará","02","Judiciária","122","Administração Geral","0033","Programa de Gestão e Manutenção do Poder Judiciário","20TP","Ativos Civis da União","0023","No Estado do Ceará","0000","Ativos Civis da União","1000","Recursos Livres da União","1","Pessoal e Encargos Sociais","91","Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","1","Primária obrigatória, considerada no cálculo do RP",895000,895000
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26240","Universidade Federal da Paraíba","12","Educação","364","Ensino Superior","5113","Educação Superior: Qualidade, Democracia, Equidade e Sustentabilidade","8282","Reestruturação e Modernização das Instituições Federais de Ensino Superior","0025","No Estado da Paraíba","0010","Conservação de ativos da União","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","2","Primária discricionária, considerada no cálculo do RP",1000,1000
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26201","Colégio Pedro II","12","Educação","368","Educação Básica","0032","Programa de Gestão e Manutenção do Poder Executivo","20TP","Ativos Civis da União","0033","No Estado do Rio de Janeiro","0000","Ativos Civis da União","1000","Recursos Livres da União","1","Pessoal e Encargos Sociais","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","1","Primária obrigatória, considerada no cálculo do RP",438600752,438600752
"2026","10","Orçamento Fiscal","44000","Ministério do Meio Ambiente e Mudança do Clima","44206","Instituto de Pesquisas Jardim Botânico do Rio de Janeiro - JBRJ","18","Gestão Ambiental","541","Preservação e Conservação Ambiental","6114","Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios","21HJ","Avaliação, Monitoramento e Conservação da Flora Brasileira","0001","Nacional","0003","Implantação e Monitoramento de Planos de Ação para Conservação de Espécies Ameaçadas de Extinção","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",1e+05,1e+05
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26298","Fundo Nacional de Desenvolvimento da Educação","12","Educação","368","Educação Básica","5111","Educação Básica Democrática, com qualidade e equidade","20RP","Apoio à Infraestrutura para a Educação Básica","0042","No Estado de Santa Catarina","0000","Apoio à Infraestrutura para a Educação Básica - Despesas Diversas","1000","Recursos Livres da União","4","Investimentos","40","Transferências a Municípios","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0
"2026","10","Orçamento Fiscal","15000","Justiça do Trabalho","15114","Tribunal Regional do Trabalho da 13a. Região - Paraíba","02","Judiciária","122","Administração Geral","0033","Programa de Gestão e Manutenção do Poder Judiciário","4256","Apreciação de Causas na Justiça do Trabalho","0025","No Estado da Paraíba","RCAU","Reforma e Conservação de Ativos da União - Pequeno Porte","1027","Serviços Afetos às Atividades Específicas da Justiça","4","Investimentos","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",0,0
"2026","10","Orçamento Fiscal","52000","Ministério da Defesa","52931","Fundo Naval","05","Defesa Nacional","125","Normatização e Fiscalização","6112","Defesa Nacional","21BY","Fiscalização da Navegação Aquaviária","0001","Nacional","0000","Fiscalização da Navegação Aquaviária - Despesas Diversas","1000","Recursos Livres da União","4","Investimentos","99","A DEFINIR","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,8e+05
"2026","10","Orçamento Fiscal","53000","Ministério da Integração e do Desenvolvimento Regional","53101","Ministério da Integração e do Desenvolvimento Regional - Administração Direta","18","Gestão Ambiental","544","Recursos Hídricos","2321","Recursos Hídricos: Água em Quantidade e Qualidade para sempre","00TB","Apoio à Implantação, Ampliação ou Melhorias de Infraestruturas de Oferta de Água para Segurança Hídrica","7005","Implantação da Adutora do Jenipapo - Em São Raimundo Nonato - No Estado do Piauí","0000","Apoio à Implantação, Ampliação ou Melhorias de Infraestruturas de Oferta de Água para Segurança Hídrica - Despesas Diversas","1000","Recursos Livres da União","4","Investimentos","30","Transferências a Estados e ao Distrito Federal","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,50000
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26414","Instituto Federal do Mato Grosso","12","Educação","331","Proteção e Benefícios ao Trabalhador","0032","Programa de Gestão e Manutenção do Poder Executivo","2004","Assistência Médica e Odontológica aos Servidores Civis, Empregados, Militares e seus Dependentes","0051","No Estado de Mato Grosso","0002","Exames Periódicos - Civis","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","1","Primária obrigatória, considerada no cálculo do RP",3937,3937
"2026","10","Orçamento Fiscal","20000","Presidência da República","20415","Empresa Brasil de Comunicação S.A. - EBC","04","Administração","722","Telecomunicações","4101","Comunicação Pública e Governamental","20B5","Fortalecimento do Sistema Público de Radiodifusão e Comunicação","0001","Nacional","0000","Fortalecimento do Sistema Público de Radiodifusão e Comunicação - Despesas Diversas","1050","Recursos Próprios Livres da UO","3","Outras Despesas Correntes","91","Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",0,0
"2026","10","Orçamento Fiscal","24000","Ministério da Ciência, Tecnologia e Inovação","24101","Ministério da Ciência, Tecnologia e Inovação - Administração Direta","28","Encargos Especiais","846","Outros Encargos Especiais","0910","Operações Especiais: Gestão da Participação em Organismos e Entidades Nacionais e Internacionais","00UU","Contribuições Regulares a Organismos Internacionais de Direito Privado sem Exigência de Programação Específica","0002","Exterior","0008","Contribuição ao Conselho Internacional para a Ciência - ICSU (MCTI)","1000","Recursos Livres da União","3","Outras Despesas Correntes","80","Transferências ao Exterior","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",420000,413997
"2026","20","Orçamento da Seguridade Social","36000","Ministério da Saúde","36901","Fundo Nacional de Saúde","10","Saúde","302","Assistência Hospitalar e Ambulatorial","5118","Atenção Especializada à Saúde","8535","Estruturação de Unidades de Atenção Especializada em Saúde","0011","No Estado de Rondônia","0000","Estruturação de Unidades de Atenção Especializada em Saúde - Despesas Diversas","1001","Recursos Livres da Seguridade Social","3","Outras Despesas Correntes","41","Transferências a Municípios - Fundo a Fundo","6","Recursos para identificação das despesas com ações e serviços públicos de saúde, de acordo com os art. 2º e art. 3º da Lei Complementar nº 141, de 13 de janeiro de 2012","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0
"2026","10","Orçamento Fiscal","83000","Banco Central do Brasil","83201","Banco Central do Brasil - BACEN","04","Administração","125","Normatização e Fiscalização","4103","Sistema Financeiro do Futuro","21B1","Formulação da Política Monetária Cambial e de Crédito e Supervisão do Sistema Financeiro Nacional","0001","Nacional","0001","Gestão do Sistema de Informações Banco Central do Brasil - SISBACEN","1050","Recursos Próprios Livres da UO","4","Investimentos","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",101200000,101200000
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26250","Fundação Universidade Federal de Roraima","12","Educação","364","Ensino Superior","5113","Educação Superior: Qualidade, Democracia, Equidade e Sustentabilidade","20GK","Fomento às Ações de Graduação, Pós-Graduação, Ensino, Pesquisa e Extensão","0014","No Estado de Roraima","0001","Concessão de bolsas de pesquisa, extensão e monitoria aos estudantes","1000","Recursos Livres da União","3","Outras Despesas Correntes","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","2","Primária discricionária, considerada no cálculo do RP",389900,361335
"2026","10","Orçamento Fiscal","24000","Ministério da Ciência, Tecnologia e Inovação","24205","Agência Espacial Brasileira","19","Ciência e Tecnologia","572","Desenvolvimento Tecnológico e Engenharia","2307","Programa Espacial Brasileiro","21AI","Funcionamento e Atualização de Infraestruturas e Aplicações Espaciais","0001","Nacional","0009","Infraestrutura de Dados Espaciais para Habilitar o Desenvolvimento de Aplicações","1000","Recursos Livres da União","4","Investimentos","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",50000,46336
"2026","10","Orçamento Fiscal","25000","Ministério da Fazenda","25101","Ministério da Fazenda - Administração Direta","99","Reserva de Contingência","999","Reserva de Contingência","0999","Reserva de Contingência","0Z00","Reserva de Contingência - Financeira","6497","Reserva de Contingência - Recursos provenientes de receitas próprias e vinculadas, inclusive doações e convênios","0000","Reserva de Contingência - Financeira","1018","Órgão ou Entidade do Governo Federal Responsável pela Fiscalização da Distribuição de Prêmios","9","Reserva de Contingência","99","A DEFINIR","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","0","Financeira",63197678,63197678
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26260","Universidade Federal de Alfenas","12","Educação","364","Ensino Superior","5113","Educação Superior: Qualidade, Democracia, Equidade e Sustentabilidade","8282","Reestruturação e Modernização das Instituições Federais de Ensino Superior","0031","No Estado de Minas Gerais","0000","Reestruturação e Modernização das Instituições Federais de Ensino Superior - Despesas Diversas","1000","Recursos Livres da União","4","Investimentos","90","Aplicações Diretas","8","Recursos para identificação das despesas com manutenção e desenvolvimento do ensino, conforme arts. 70 e 71 da Lei nº 9.394, de 20 de dezembro de 1996, no âmbito do Ministério da Educação","2","Primária discricionária, considerada no cálculo do RP",1e+06,985707
"2026","10","Orçamento Fiscal","53000","Ministério da Integração e do Desenvolvimento Regional","53204","Departamento Nacional de Obras Contra as Secas - DNOCS","18","Gestão Ambiental","544","Recursos Hídricos","2321","Recursos Hídricos: Água em Quantidade e Qualidade para sempre","14VI","Implantação de Infraestruturas para Segurança Hídrica","6500","No Estado de Minas Gerais (Crédito Extraordinário)","MP80","Medida Provisória nº 1.333, de 07 de janeiro de 2026 - Perfuração e Instalação de Poços","3000","Recursos Livres da União","4","Investimentos","90","Aplicações Diretas","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",0,0
"2026","10","Orçamento Fiscal","26000","Ministério da Educação","26455","Universidade Federal do Delta do Parnaíba","28","Encargos Especiais","846","Outros Encargos Especiais","0910","Operações Especiais: Gestão da Participação em Organismos e Entidades Nacionais e Internacionais","00PW","Contribuições Regulares a Entidades ou Organismos Nacionais sem Exigência de Programação Específica","0001","Nacional","0029","Contribuição à Associação Nacional de Pesquisa e Pós-Graduação em Psicologia (ANPEPP)","1000","Recursos Livres da União","3","Outras Despesas Correntes","50","Transferências a Instituições Privadas sem Fins Lucrativos","0","Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino","2","Primária discricionária, considerada no cálculo do RP",0,0
